user_id,region,device,channel,session_start,session_end,sessiondurationsec,session_date,month,day,hour_of_day,order_dt,revenue,payment_type,promo_code,final_price,time_of_day,sold
106276176022,United States,Android,социальные сети,2019-07-12 14:31:02,2019-07-12 14:34:40,218.0,2019-07-12,7,5,14,,,,,,day,0
164920808545,United States,Mac,organic,2019-07-12 07:43:01,2019-07-12 07:49:08,367.0,2019-07-12,7,5,7,2019-07-12 07:43:01,4999.0,E-wallet,1.0,4499.1,morning,1
552307919947,United States,iPhone,социальные сети,2019-07-12 19:40:54,2019-07-12 20:17:43,2209.0,2019-07-12,7,5,20,2019-07-12 19:40:54,5999.0,Cash,0.0,5999.0,evening,1
843398546256,United States,Mac,социальные сети,2019-07-12 11:46:18,2019-07-12 12:23:25,2227.0,2019-07-12,7,5,12,2019-07-12 11:46:38,4999.0,Credit card,0.0,4999.0,day,1
795615180949,United States,Android,реклама у блогеров,2019-07-12 00:35:59,2019-07-12 00:46:00,601.0,2019-07-12,7,5,0,,,,,,night,0
884842432871,Germany,iPhone,контекстная реклама,2019-07-12 08:21:45,2019-07-12 08:24:40,175.0,2019-07-12,7,5,8,,,,,,morning,0
30873179482,France,PC,organic,2019-07-13 14:41:41,2019-07-13 16:25:23,6222.0,2019-07-13,7,6,16,,,,,,day,0
64758942835,United States,Mac,organic,2019-07-13 04:27:04,2019-07-13 04:28:33,89.0,2019-07-13,7,6,4,,,,,,night,0
260253329247,United States,Mac,социальные сети,2019-07-13 10:11:49,2019-07-13 10:15:57,248.0,2019-07-13,7,6,10,,,,,,day,0
746615563937,United States,Android,социальные сети,2019-07-13 12:48:10,2019-07-13 12:54:58,408.0,2019-07-13,7,6,12,2019-07-13 12:48:14,4999.0,Cash,0.0,4999.0,day,1
660238506242,United States,Mac,социальные сети,2019-07-13 21:24:12,2019-07-13 21:57:44,2012.0,2019-07-13,7,6,21,,,,,,evening,0
115729309305,United States,Mac,organic,2019-07-14 16:13:01,2019-07-14 17:08:26,3325.0,2019-07-14,7,7,17,,,,,,day,0
156827276434,Germany,PC,контекстная реклама,2019-07-14 05:22:39,2019-07-14 05:33:32,653.0,2019-07-14,7,7,5,,,,,,night,0
312506798840,UK,Mac,email-рассылки,2019-07-14 06:27:13,2019-07-14 07:19:25,3132.0,2019-07-14,7,7,7,,,,,,morning,0
516462473471,United States,iPhone,социальные сети,2019-07-14 19:19:00,2019-07-14 19:21:29,149.0,2019-07-14,7,7,19,,,,,,evening,0
812686947958,UK,PC,реклама у блогеров,2019-07-14 21:22:19,2019-07-14 21:54:13,1914.0,2019-07-14,7,7,21,,,,,,evening,0
891953384643,UK,PC,реклама у блогеров,2019-07-14 06:05:23,2019-07-14 06:05:50,27.0,2019-07-14,7,7,6,,,,,,morning,0
986008421504,United States,iPhone,organic,2019-07-14 12:35:16,2019-07-14 12:38:33,197.0,2019-07-14,7,7,12,,,,,,day,0
227838968192,Germany,iPhone,контекстная реклама,2019-07-15 22:56:35,2019-07-15 23:17:25,1250.0,2019-07-15,7,1,23,,,,,,night,0
732023866452,United States,iPhone,социальные сети,2019-07-15 00:38:29,2019-07-15 00:45:19,410.0,2019-07-15,7,1,0,2019-07-15 00:38:34,4999.0,E-wallet,0.0,4999.0,night,1
870999437394,Germany,Android,organic,2019-07-15 16:20:07,2019-07-15 17:19:17,3550.0,2019-07-15,7,1,17,,,,,,day,0
277390603389,United States,Mac,социальные сети,2019-07-16 09:03:48,2019-07-16 09:33:33,1785.0,2019-07-16,7,2,9,,,,,,morning,0
882413418437,United States,Mac,социальные сети,2019-07-16 19:49:03,2019-07-16 20:02:15,792.0,2019-07-16,7,2,20,2019-07-16 19:49:12,4999.0,Credit card,0.0,4999.0,evening,1
631733572564,Germany,iPhone,organic,2019-07-16 02:24:08,2019-07-16 02:34:55,647.0,2019-07-16,7,2,2,,,,,,night,0
971146114981,United States,Android,социальные сети,2019-07-16 13:09:34,2019-07-16 13:41:42,1928.0,2019-07-16,7,2,13,,,,,,day,0
316017445555,United States,iPhone,organic,2019-07-17 03:16:33,2019-07-17 03:53:31,2218.0,2019-07-17,7,3,3,,,,,,night,0
499535748871,United States,Mac,социальные сети,2019-07-17 16:46:29,2019-07-17 16:58:06,697.0,2019-07-17,7,3,16,2019-07-17 16:46:29,5999.0,Cash,0.0,5999.0,day,1
360602062287,France,PC,контекстная реклама,2019-07-17 17:32:50,2019-07-17 17:37:51,301.0,2019-07-17,7,3,17,,,,,,evening,0
769295398775,United States,Android,социальные сети,2019-07-17 19:57:35,2019-07-17 20:06:27,532.0,2019-07-17,7,3,20,,,,,,evening,0
33663999221,United States,iPhone,социальные сети,2019-07-18 17:21:45,2019-07-18 17:25:09,204.0,2019-07-18,7,4,17,,,,,,evening,0
123643365833,United States,iPhone,социальные сети,2019-07-18 12:11:30,2019-07-18 12:43:49,1939.0,2019-07-18,7,4,12,,,,,,day,0
278800644049,United States,iPhone,organic,2019-07-18 23:35:36,2019-07-18 23:43:56,500.0,2019-07-18,7,4,23,2019-07-18 23:35:44,4999.0,Credit card,0.0,4999.0,night,1
926413443851,United States,Mac,organic,2019-07-18 10:46:50,2019-07-18 11:11:16,1466.0,2019-07-18,7,4,11,,,,,,day,0
12087022090,United States,Android,социальные сети,2019-07-19 16:03:34,2019-07-19 16:22:38,1144.0,2019-07-19,7,5,16,,,,,,day,0
213468351687,United States,Mac,социальные сети,2019-07-20 21:19:14,2019-07-20 21:32:09,775.0,2019-07-20,7,6,21,,,,,,evening,0
782535799321,UK,Android,контекстная реклама,2019-07-20 01:39:41,2019-07-20 01:49:25,584.0,2019-07-20,7,6,1,2019-07-20 01:39:41,4999.0,Mobile payments,0.0,4999.0,night,1
135675609400,Germany,PC,реклама у блогеров,2019-07-21 05:04:26,2019-07-21 05:53:44,2958.0,2019-07-21,7,7,5,,,,,,night,0
138362521258,Germany,Mac,контекстная реклама,2019-07-21 23:09:08,2019-07-22 00:31:23,4935.0,2019-07-21,7,7,0,,,,,,night,0
260855948706,United States,iPhone,социальные сети,2019-07-21 11:38:17,2019-07-21 12:38:28,3611.0,2019-07-21,7,7,12,,,,,,day,0
731253852091,United States,Mac,реклама у блогеров,2019-07-21 07:17:22,2019-07-21 08:04:25,2823.0,2019-07-21,7,7,8,2019-07-21 07:17:22,4999.0,Credit card,0.0,4999.0,morning,1
756421048432,United States,iPhone,социальные сети,2019-07-21 01:06:23,2019-07-21 02:50:20,6237.0,2019-07-21,7,7,2,2019-07-21 01:06:23,4999.0,Debit card,0.0,4999.0,night,1
964873611875,United States,Mac,социальные сети,2019-07-21 01:40:47,2019-07-21 02:06:33,1546.0,2019-07-21,7,7,2,2019-07-21 01:40:47,4999.0,E-wallet,0.0,4999.0,night,1
844805500190,United States,iPhone,социальные сети,2019-07-21 18:36:14,2019-07-21 19:04:26,1692.0,2019-07-21,7,7,19,,,,,,evening,0
81511836326,United States,Android,organic,2019-07-22 23:49:10,2019-07-23 00:42:03,3173.0,2019-07-22,7,1,0,,,,,,night,0
69778080230,UK,iPhone,контекстная реклама,2019-07-22 22:07:14,2019-07-22 22:18:52,698.0,2019-07-22,7,1,22,2019-07-22 22:07:14,5999.0,Mobile payments,0.0,5999.0,night,1
854484623330,United States,Mac,organic,2019-07-22 06:05:52,2019-07-22 06:09:05,193.0,2019-07-22,7,1,6,,,,,,morning,0
882606638514,France,iPhone,organic,2019-07-22 22:08:05,2019-07-22 22:11:06,181.0,2019-07-22,7,1,22,,,,,,night,0
86983956311,United States,iPhone,organic,2019-07-23 14:37:35,2019-07-23 14:50:04,749.0,2019-07-23,7,2,14,,,,,,day,0
129436970358,UK,PC,контекстная реклама,2019-07-23 02:43:36,2019-07-23 03:15:17,1901.0,2019-07-23,7,2,3,,,,,,night,0
355841419824,United States,iPhone,социальные сети,2019-07-23 19:09:50,2019-07-23 19:15:49,359.0,2019-07-23,7,2,19,,,,,,evening,0
61219447121,UK,PC,контекстная реклама,2019-07-23 03:37:05,2019-07-23 03:43:28,383.0,2019-07-23,7,2,3,2019-07-23 03:37:11,4999.0,Cash,0.0,4999.0,night,1
831634212596,United States,PC,organic,2019-07-23 21:53:41,2019-07-23 23:18:16,5075.0,2019-07-23,7,2,23,,,,,,evening,0
752923382485,United States,iPhone,социальные сети,2019-07-24 21:38:22,2019-07-24 21:50:27,725.0,2019-07-24,7,3,21,,,,,,evening,0
761801410034,Germany,Android,контекстная реклама,2019-07-24 07:08:19,2019-07-24 07:12:39,260.0,2019-07-24,7,3,7,,,,,,morning,0
968963361696,United States,iPhone,социальные сети,2019-07-24 17:19:04,2019-07-24 17:20:02,58.0,2019-07-24,7,3,17,,,,,,evening,0
999944670136,UK,PC,organic,2019-07-24 04:35:58,2019-07-24 06:19:37,6219.0,2019-07-24,7,3,6,,,,,,night,0
195552874956,United States,iPhone,социальные сети,2019-07-25 19:02:25,2019-07-25 19:35:49,2004.0,2019-07-25,7,4,19,,,,,,evening,0
322768391283,United States,iPhone,organic,2019-07-25 19:06:40,2019-07-25 19:15:07,507.0,2019-07-25,7,4,19,,,,,,evening,0
609993663383,United States,iPhone,социальные сети,2019-07-25 19:55:10,2019-07-25 21:02:03,4013.0,2019-07-25,7,4,21,,,,,,evening,0
990285083481,United States,Android,organic,2019-07-25 02:14:38,2019-07-25 02:15:29,51.0,2019-07-25,7,4,2,,,,,,night,0
250281940700,United States,Mac,organic,2019-07-26 23:25:57,2019-07-26 23:25:57,0.0,2019-07-26,7,5,23,,,,,,night,0
879281375267,United States,PC,социальные сети,2019-07-26 11:50:32,2019-07-26 12:30:46,2414.0,2019-07-26,7,5,12,,,,,,day,0
227358479609,Germany,iPhone,organic,2019-07-27 21:36:58,2019-07-27 21:41:21,263.0,2019-07-27,7,6,21,,,,,,evening,0
289471230031,United States,iPhone,социальные сети,2019-07-27 07:00:35,2019-07-27 07:08:51,496.0,2019-07-27,7,6,7,,,,,,morning,0
828675212217,United States,Android,реклама у блогеров,2019-07-27 17:30:23,2019-07-27 18:28:04,3461.0,2019-07-27,7,6,18,2019-07-27 17:30:58,4999.0,Debit card,0.0,4999.0,evening,1
395777936776,UK,Android,контекстная реклама,2019-07-27 02:58:08,2019-07-27 03:30:04,1916.0,2019-07-27,7,6,3,,,,,,night,0
894023370171,United States,iPhone,organic,2019-07-27 04:28:52,2019-07-27 04:47:15,1103.0,2019-07-27,7,6,4,,,,,,night,0
220364789675,United States,iPhone,organic,2019-07-28 04:15:58,2019-07-28 04:42:55,1617.0,2019-07-28,7,7,4,,,,,,night,0
254498669717,United States,iPhone,organic,2019-07-28 04:27:16,2019-07-28 04:29:41,145.0,2019-07-28,7,7,4,,,,,,night,0
320234230055,United States,Mac,социальные сети,2019-07-28 07:35:04,2019-07-28 07:55:29,1225.0,2019-07-28,7,7,7,,,,,,morning,0
617672479494,United States,iPhone,organic,2019-07-28 01:02:49,2019-07-28 01:23:27,1238.0,2019-07-28,7,7,1,,,,,,night,0
679176482300,United States,Mac,реклама у блогеров,2019-07-28 02:19:45,2019-07-28 03:04:59,2714.0,2019-07-28,7,7,3,,,,,,night,0
99688683288,France,Android,реклама у блогеров,2019-07-29 00:25:46,2019-07-29 01:05:42,2396.0,2019-07-29,7,1,1,2019-07-29 00:25:46,4999.0,E-wallet,0.0,4999.0,night,1
621577859058,United States,Android,социальные сети,2019-07-29 06:22:07,2019-07-29 06:32:54,647.0,2019-07-29,7,1,6,2019-07-29 06:22:07,4999.0,Mobile payments,0.0,4999.0,morning,1
989238053178,United States,Mac,социальные сети,2019-07-29 11:08:55,2019-07-29 11:25:58,1023.0,2019-07-29,7,1,11,2019-07-29 11:09:11,4999.0,Mobile payments,0.0,4999.0,day,1
518710414000,United States,iPhone,социальные сети,2019-07-29 14:58:45,2019-07-29 15:07:35,530.0,2019-07-29,7,1,15,,,,,,day,0
692397051879,United States,iPhone,социальные сети,2019-07-29 20:13:57,2019-07-29 20:20:59,422.0,2019-07-29,7,1,20,,,,,,evening,0
694104219113,France,PC,контекстная реклама,2019-07-29 09:16:13,2019-07-29 10:00:55,2682.0,2019-07-29,7,1,10,,,,,,morning,0
31117155191,UK,iPhone,email-рассылки,2019-07-30 04:45:52,2019-07-30 05:09:21,1409.0,2019-07-30,7,2,5,,,,,,night,0
224322923128,United States,Mac,organic,2019-07-30 20:48:03,2019-07-30 21:00:01,718.0,2019-07-30,7,2,21,2019-07-30 20:48:03,4999.0,Mobile payments,1.0,4499.1,evening,1
400099924227,United States,iPhone,organic,2019-07-30 01:14:28,2019-07-30 01:54:44,2416.0,2019-07-30,7,2,1,2019-07-30 01:14:28,5999.0,Cash,1.0,5399.1,night,1
406137588091,United States,Mac,социальные сети,2019-07-30 02:30:27,2019-07-30 02:42:46,739.0,2019-07-30,7,2,2,,,,,,night,0
483589204947,United States,Mac,социальные сети,2019-07-30 07:17:23,2019-07-30 08:09:19,3116.0,2019-07-30,7,2,8,2019-07-30 07:17:23,5999.0,E-wallet,0.0,5999.0,morning,1
769481966524,United States,iPhone,социальные сети,2019-07-30 21:23:48,2019-07-30 22:29:41,3953.0,2019-07-30,7,2,22,2019-07-30 21:23:48,4999.0,E-wallet,0.0,4999.0,evening,1
442512894030,France,Android,реклама у блогеров,2019-07-30 15:31:26,2019-07-30 15:56:55,1529.0,2019-07-30,7,2,15,,,,,,day,0
448238119618,United States,PC,реклама у блогеров,2019-07-30 02:06:10,2019-07-30 02:08:53,163.0,2019-07-30,7,2,2,,,,,,night,0
992133804765,Germany,Android,контекстная реклама,2019-07-30 12:43:20,2019-07-30 13:47:09,3829.0,2019-07-30,7,2,13,,,,,,day,0
309802189259,UK,Android,контекстная реклама,2019-07-31 20:29:48,2019-07-31 20:34:12,264.0,2019-07-31,7,3,20,,,,,,evening,0
260985270551,United States,Android,социальные сети,2019-07-31 15:04:02,2019-07-31 15:27:42,1420.0,2019-07-31,7,3,15,2019-07-31 15:04:02,4999.0,Cash,0.0,4999.0,day,1
483686708683,United States,Mac,контекстная реклама,2019-07-31 22:05:41,2019-07-31 22:48:39,2578.0,2019-07-31,7,3,22,,,,,,night,0
734768250095,UK,PC,контекстная реклама,2019-07-31 23:13:53,2019-08-01 00:07:44,3231.0,2019-07-31,7,3,0,,,,,,night,0
145779660434,France,Mac,контекстная реклама,2019-08-01 23:04:14,2019-08-01 23:24:02,1188.0,2019-08-01,8,4,23,,,,,,night,0
487617106951,United States,Android,organic,2019-08-01 04:45:12,2019-08-01 05:45:02,3590.0,2019-08-01,8,4,5,,,,,,night,0
651168189726,United States,Android,organic,2019-08-01 08:35:39,2019-08-01 08:52:08,989.0,2019-08-01,8,4,8,,,,,,morning,0
807097454461,United States,iPhone,социальные сети,2019-08-01 12:55:53,2019-08-01 13:18:19,1346.0,2019-08-01,8,4,13,,,,,,day,0
896290713988,United States,iPhone,реклама у блогеров,2019-08-01 02:18:02,2019-08-01 03:22:35,3873.0,2019-08-01,8,4,3,,,,,,night,0
85418907217,United States,Mac,социальные сети,2019-08-02 11:27:27,2019-08-02 11:27:30,3.0,2019-08-02,8,5,11,2019-08-02 11:27:27,4999.0,Cash,1.0,4499.1,day,1
230062749766,United States,iPhone,социальные сети,2019-08-02 08:45:26,2019-08-02 08:54:54,568.0,2019-08-02,8,5,8,2019-08-02 08:45:33,4999.0,Cash,1.0,4499.1,morning,1
457097816045,UK,PC,email-рассылки,2019-08-02 20:00:05,2019-08-02 20:19:15,1150.0,2019-08-02,8,5,20,2019-08-02 20:00:18,4999.0,Cash,1.0,4499.1,evening,1
593348196561,United States,iPhone,социальные сети,2019-08-02 23:59:31,2019-08-03 00:24:12,1481.0,2019-08-02,8,5,0,2019-08-02 23:59:31,5999.0,Mobile payments,0.0,5999.0,night,1
963294185076,United States,Mac,реклама у блогеров,2019-08-02 20:13:07,2019-08-02 20:16:52,225.0,2019-08-02,8,5,20,2019-08-02 20:13:07,5999.0,E-wallet,0.0,5999.0,evening,1
564092033044,UK,PC,контекстная реклама,2019-08-02 10:40:49,2019-08-02 10:55:45,896.0,2019-08-02,8,5,10,,,,,,day,0
647967011710,Germany,Mac,organic,2019-08-02 06:30:04,2019-08-02 07:18:45,2921.0,2019-08-02,8,5,7,,,,,,morning,0
796251199459,United States,iPhone,organic,2019-08-02 01:32:31,2019-08-02 02:06:03,2012.0,2019-08-02,8,5,2,,,,,,night,0
905321997674,United States,Mac,реклама у блогеров,2019-08-02 14:42:53,2019-08-02 15:48:11,3918.0,2019-08-02,8,5,15,,,,,,day,0
65892437848,United States,PC,контекстная реклама,2019-08-03 04:59:09,2019-08-03 06:35:18,5769.0,2019-08-03,8,6,6,,,,,,night,0
309835582473,UK,PC,реклама у блогеров,2019-08-03 10:42:22,2019-08-03 11:24:41,2539.0,2019-08-03,8,6,11,,,,,,day,0
330727323590,Germany,iPhone,organic,2019-08-03 18:49:23,2019-08-03 19:13:30,1447.0,2019-08-03,8,6,19,2019-08-03 18:49:44,4999.0,Debit card,1.0,4499.1,evening,1
411302927360,Germany,Mac,контекстная реклама,2019-08-03 16:49:50,2019-08-03 17:02:29,759.0,2019-08-03,8,6,17,2019-08-03 16:49:50,4999.0,Credit card,0.0,4999.0,day,1
602634740501,United States,Android,organic,2019-08-03 06:23:12,2019-08-03 08:28:29,7517.0,2019-08-03,8,6,8,2019-08-03 06:23:12,4999.0,Debit card,0.0,4999.0,morning,1
922467723131,United States,Android,organic,2019-08-03 04:48:21,2019-08-03 06:37:11,6530.0,2019-08-03,8,6,6,2019-08-03 04:48:21,5999.0,Mobile payments,0.0,5999.0,night,1
782031052247,Germany,PC,organic,2019-08-03 13:06:58,2019-08-03 13:34:55,1677.0,2019-08-03,8,6,13,,,,,,day,0
953482428376,United States,Android,organic,2019-08-03 07:32:24,2019-08-03 07:37:16,292.0,2019-08-03,8,6,7,,,,,,morning,0
405587952809,United States,iPhone,социальные сети,2019-08-04 00:23:52,2019-08-04 00:38:36,884.0,2019-08-04,8,7,0,,,,,,night,0
58943093200,United States,PC,социальные сети,2019-08-05 22:18:06,2019-08-05 22:36:44,1118.0,2019-08-05,8,1,22,2019-08-05 22:18:06,5999.0,Debit card,1.0,5399.1,night,1
449256291028,United States,Android,социальные сети,2019-08-05 06:46:21,2019-08-05 07:49:30,3789.0,2019-08-05,8,1,7,2019-08-05 06:46:21,5999.0,Mobile payments,1.0,5399.1,morning,1
935867091739,United States,iPhone,социальные сети,2019-08-05 13:35:34,2019-08-05 14:43:52,4098.0,2019-08-05,8,1,14,2019-08-05 13:36:23,4999.0,Mobile payments,0.0,4999.0,day,1
326979599324,United States,PC,organic,2019-08-06 23:54:06,2019-08-07 00:42:24,2898.0,2019-08-06,8,2,0,,,,,,night,0
494315126546,France,PC,реклама у блогеров,2019-08-06 21:15:36,2019-08-06 21:34:33,1137.0,2019-08-06,8,2,21,2019-08-06 21:15:48,4999.0,E-wallet,0.0,4999.0,evening,1
953957609256,United States,iPhone,социальные сети,2019-08-06 09:38:15,2019-08-06 09:40:48,153.0,2019-08-06,8,2,9,,,,,,morning,0
980804219182,United States,iPhone,реклама у блогеров,2019-08-06 11:20:25,2019-08-06 12:24:31,3846.0,2019-08-06,8,2,12,,,,,,day,0
115643245864,United States,Mac,социальные сети,2019-08-07 18:50:22,2019-08-07 19:57:14,4012.0,2019-08-07,8,3,19,,,,,,evening,0
202193451454,Germany,PC,organic,2019-08-07 21:35:46,2019-08-07 21:40:46,300.0,2019-08-07,8,3,21,,,,,,evening,0
694821110515,UK,iPhone,реклама у блогеров,2019-08-07 12:10:31,2019-08-07 12:32:19,1308.0,2019-08-07,8,3,12,2019-08-07 12:10:42,4999.0,Mobile payments,0.0,4999.0,day,1
541480295772,France,PC,organic,2019-08-07 18:55:20,2019-08-07 19:13:30,1090.0,2019-08-07,8,3,19,,,,,,evening,0
713924286428,France,Android,organic,2019-08-07 04:35:53,2019-08-07 04:50:22,869.0,2019-08-07,8,3,4,,,,,,night,0
259211543151,United States,Mac,organic,2019-08-08 03:40:02,2019-08-08 03:54:28,866.0,2019-08-08,8,4,3,,,,,,night,0
459742242491,United States,Mac,социальные сети,2019-08-08 15:43:10,2019-08-08 16:31:31,2901.0,2019-08-08,8,4,16,,,,,,day,0
443677892066,United States,Mac,социальные сети,2019-08-08 22:12:18,2019-08-08 22:17:27,309.0,2019-08-08,8,4,22,2019-08-08 22:12:18,4999.0,Mobile payments,0.0,4999.0,night,1
687263888734,Germany,Mac,реклама у блогеров,2019-08-08 22:01:49,2019-08-08 23:12:02,4213.0,2019-08-08,8,4,23,2019-08-08 22:01:49,4999.0,E-wallet,0.0,4999.0,night,1
95845630431,France,iPhone,контекстная реклама,2019-08-09 00:16:16,2019-08-09 01:08:05,3109.0,2019-08-09,8,5,1,,,,,,night,0
53311277127,United States,PC,organic,2019-08-09 03:10:08,2019-08-09 04:05:04,3296.0,2019-08-09,8,5,4,2019-08-09 03:10:08,4999.0,Cash,1.0,4499.1,night,1
604902740068,United States,PC,organic,2019-08-09 05:58:59,2019-08-09 07:28:04,5345.0,2019-08-09,8,5,7,2019-08-09 05:58:59,4999.0,Cash,0.0,4999.0,night,1
715427672823,UK,Android,реклама у блогеров,2019-08-09 16:08:39,2019-08-09 16:45:55,2236.0,2019-08-09,8,5,16,2019-08-09 16:08:39,5999.0,Cash,0.0,5999.0,day,1
915754700118,France,Android,контекстная реклама,2019-08-09 18:41:10,2019-08-09 19:37:36,3386.0,2019-08-09,8,5,19,2019-08-09 18:41:10,5999.0,E-wallet,0.0,5999.0,evening,1
772139235619,France,Mac,organic,2019-08-09 11:03:38,2019-08-09 11:21:53,1095.0,2019-08-09,8,5,11,,,,,,day,0
123516994341,United States,Mac,социальные сети,2019-08-10 00:35:35,2019-08-10 00:48:00,745.0,2019-08-10,8,6,0,,,,,,night,0
12480325582,United States,Mac,социальные сети,2019-08-10 06:26:44,2019-08-10 06:49:56,1392.0,2019-08-10,8,6,6,2019-08-10 06:26:44,4999.0,E-wallet,1.0,4499.1,morning,1
294336433466,United States,iPhone,социальные сети,2019-08-10 15:25:01,2019-08-10 15:41:17,976.0,2019-08-10,8,6,15,2019-08-10 15:25:01,4999.0,Cash,0.0,4999.0,day,1
322505015092,United States,Mac,социальные сети,2019-08-10 03:12:43,2019-08-10 03:16:06,203.0,2019-08-10,8,6,3,2019-08-10 03:12:43,9999.0,Mobile payments,1.0,8999.1,night,1
729733008063,United States,Android,социальные сети,2019-08-10 14:39:39,2019-08-10 14:40:28,49.0,2019-08-10,8,6,14,2019-08-10 14:39:39,4999.0,Credit card,0.0,4999.0,day,1
503804055770,UK,iPhone,organic,2019-08-10 01:59:04,2019-08-10 02:01:55,171.0,2019-08-10,8,6,2,,,,,,night,0
561054549226,UK,Android,контекстная реклама,2019-08-10 15:57:39,2019-08-10 16:38:44,2465.0,2019-08-10,8,6,16,,,,,,day,0
842525928630,United States,Mac,социальные сети,2019-08-10 23:01:06,2019-08-10 23:30:32,1766.0,2019-08-10,8,6,23,,,,,,night,0
957858178952,UK,Mac,organic,2019-08-10 22:19:25,2019-08-10 22:20:04,39.0,2019-08-10,8,6,22,,,,,,night,0
984492046245,UK,Android,контекстная реклама,2019-08-10 06:41:44,2019-08-10 06:49:25,461.0,2019-08-10,8,6,6,,,,,,morning,0
81991974343,United States,iPhone,контекстная реклама,2019-08-11 00:15:10,2019-08-11 00:59:00,2630.0,2019-08-11,8,7,0,,,,,,night,0
103136179876,Germany,PC,organic,2019-08-11 11:20:17,2019-08-11 11:22:08,111.0,2019-08-11,8,7,11,,,,,,day,0
226294532472,United States,Mac,социальные сети,2019-08-11 20:35:54,2019-08-11 20:56:03,1209.0,2019-08-11,8,7,20,,,,,,evening,0
150230106332,United States,iPhone,organic,2019-08-11 19:51:56,2019-08-11 20:20:23,1707.0,2019-08-11,8,7,20,2019-08-11 19:51:56,4999.0,Debit card,0.0,4999.0,evening,1
200865885248,United States,Android,organic,2019-08-11 00:25:17,2019-08-11 00:33:20,483.0,2019-08-11,8,7,0,2019-08-11 00:25:17,4999.0,Cash,1.0,4499.1,night,1
247823486244,United States,PC,контекстная реклама,2019-08-11 19:17:23,2019-08-11 19:17:33,10.0,2019-08-11,8,7,19,2019-08-11 19:17:23,9999.0,Mobile payments,1.0,8999.1,evening,1
508763188397,France,PC,контекстная реклама,2019-08-11 11:21:51,2019-08-11 11:36:23,872.0,2019-08-11,8,7,11,,,,,,day,0
308073874330,United States,iPhone,социальные сети,2019-08-11 11:29:16,2019-08-11 13:31:53,7357.0,2019-08-11,8,7,13,2019-08-11 11:29:16,5999.0,Mobile payments,0.0,5999.0,day,1
687320832829,United States,Mac,organic,2019-08-11 05:22:36,2019-08-11 05:33:26,650.0,2019-08-11,8,7,5,2019-08-11 05:22:36,4999.0,Cash,0.0,4999.0,night,1
715896074760,United States,PC,социальные сети,2019-08-11 01:53:24,2019-08-11 02:36:03,2559.0,2019-08-11,8,7,2,2019-08-11 01:53:57,4999.0,Cash,0.0,4999.0,night,1
797869772506,United States,Android,organic,2019-08-11 11:29:44,2019-08-11 12:03:41,2037.0,2019-08-11,8,7,12,2019-08-11 11:29:44,5999.0,Mobile payments,0.0,5999.0,day,1
946666173879,UK,Android,organic,2019-08-11 10:59:55,2019-08-11 11:18:12,1097.0,2019-08-11,8,7,11,,,,,,day,0
955946531324,United States,Mac,социальные сети,2019-08-11 09:51:07,2019-08-11 10:12:33,1286.0,2019-08-11,8,7,10,,,,,,morning,0
216062985294,United States,PC,социальные сети,2019-08-12 07:36:05,2019-08-12 08:08:02,1917.0,2019-08-12,8,1,8,,,,,,morning,0
243827010085,Germany,PC,organic,2019-08-12 01:16:58,2019-08-12 01:34:32,1054.0,2019-08-12,8,1,1,,,,,,night,0
344878975077,United States,Android,социальные сети,2019-08-12 05:36:55,2019-08-12 06:14:34,2259.0,2019-08-12,8,1,6,,,,,,night,0
61137281439,France,PC,контекстная реклама,2019-08-12 00:27:30,2019-08-12 01:11:19,2629.0,2019-08-12,8,1,1,2019-08-12 00:27:30,4999.0,Credit card,1.0,4499.1,night,1
92219766238,United States,iPhone,социальные сети,2019-08-12 14:56:18,2019-08-12 15:47:42,3084.0,2019-08-12,8,1,15,2019-08-12 14:56:18,5999.0,Mobile payments,0.0,5999.0,day,1
875623507155,United States,iPhone,социальные сети,2019-08-12 22:05:59,2019-08-12 22:11:02,303.0,2019-08-12,8,1,22,2019-08-12 22:05:59,5999.0,E-wallet,0.0,5999.0,night,1
920073994992,United States,iPhone,organic,2019-08-12 02:09:38,2019-08-12 02:49:11,2373.0,2019-08-12,8,1,2,2019-08-12 02:09:38,4999.0,E-wallet,0.0,4999.0,night,1
532735103160,UK,iPhone,контекстная реклама,2019-08-12 17:50:19,2019-08-12 18:26:42,2183.0,2019-08-12,8,1,18,,,,,,evening,0
668155739398,United States,Mac,социальные сети,2019-08-12 12:35:55,2019-08-12 12:54:09,1094.0,2019-08-12,8,1,12,,,,,,day,0
876701142402,UK,PC,organic,2019-08-12 08:13:12,2019-08-12 08:21:24,492.0,2019-08-12,8,1,8,,,,,,morning,0
178351346079,United States,iPhone,социальные сети,2019-08-13 20:35:32,2019-08-13 21:03:56,1704.0,2019-08-13,8,2,21,,,,,,evening,0
469390149316,United States,iPhone,социальные сети,2019-08-13 04:15:56,2019-08-13 04:24:14,498.0,2019-08-13,8,2,4,,,,,,night,0
380388145233,Germany,iPhone,реклама у блогеров,2019-08-13 06:00:29,2019-08-13 06:13:07,758.0,2019-08-13,8,2,6,2019-08-13 06:00:29,4999.0,Cash,0.0,4999.0,morning,1
501956452039,United States,iPhone,социальные сети,2019-08-13 03:08:00,2019-08-13 03:25:55,1075.0,2019-08-13,8,2,3,2019-08-13 03:08:00,9999.0,Mobile payments,0.0,9999.0,night,1
